Function,CPU Time,Memory Bound(%),Memory Bound:L1 Bound(%),Memory Bound:L2 Bound(%),Memory Bound:L3 Bound(%),Memory Bound:DRAM Bound(%),Memory Bound:Store Bound(%),Loads,Stores,LLC Miss Count,LLC Miss Count:Local DRAM Access Count,LLC Miss Count:Remote DRAM Access Count,LLC Miss Count:Remote Cache Access Count,Average Latency (cycles),Module,Function (Full),Source File,Start Address
heap_trim,0.052297,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,libc-2.29.so,heap_trim,arena.c,0x95748
kernel_poison_pages,0.052297,0.0,0.0,0.0,0.0,0.0,0.0,96002880,0,0,0,0,0,9.500000,vmlinux,kernel_poison_pages,[Unknown],0xffffffffa807e350
mem_cgroup_from_task,0.052297,0.0,0.0,0.0,100.0,0.0,0.0,48001440,0,0,0,0,0,0.0,vmlinux,mem_cgroup_from_task,[Unknown],0xffffffffa809a020
ntp_tick_length,0.052297,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,ntp_tick_length,[Unknown],0xffffffffa7f271c0
ondemand_readahead,0.052297,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,ondemand_readahead,[Unknown],0xffffffffa80185a0
page_evictable,0.052297,-0.0,0.0,0.0,0.0,0.0,0.0,48001440,0,0,0,0,0,7.000000,vmlinux,page_evictable,[Unknown],0xffffffffa8021710
probe_sched_switch,0.052297,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,probe_sched_switch,[Unknown],0xffffffffa7f9aaf0
raise_softirq,0.052297,0.0,0.0,100.0,0.0,0.0,0.0,48001440,144004320,0,0,0,0,0.0,vmlinux,raise_softirq,[Unknown],0xffffffffa7e9d2f0
rcu_segcblist_ready_cbs,0.052297,100.0,0.0,,0.0,,0.0,0,0,0,0,0,0,0.0,vmlinux,rcu_segcblist_ready_cbs,[Unknown],0xffffffffa7f16160
read_pages,0.052297,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,read_pages,[Unknown],0xffffffffa8018290
record_times,0.052297,0.0,0.0,0.0,0.0,0.0,0.0,48001440,0,0,0,0,0,0.0,vmlinux,record_times,[Unknown],0xffffffffa7eefdf0
sched_clock,0.052297,-0.0,0.0,0.0,0.0,0.0,0.0,240007200,0,0,0,0,0,0.0,vmlinux,sched_clock,[Unknown],0xffffffffa7e39a60
shmem_mapping,0.052297,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,shmem_mapping,[Unknown],0xffffffffa802cb20
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_left",0.052297,0.0,0.0,0.0,0.0,0.0,0.0,1968059040,0,0,0,0,0,10.000000,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_left(std::_Rb_tree_node_base*)",stl_tree.h,0x41fa32
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",0.052297,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x451e1f
"std::vector<double, std::allocator<double>>::emplace_back<double>",0.052297,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7.000000,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::emplace_back<double>(double&&)",stl_vector.h,0x4330ac
tick_sched_handle,0.052297,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,tick_sched_handle,[Unknown],0xffffffffa7f34600
update_dl_rq_load_avg,0.052297,,0.0,0.0,0.0,0.0,0.0,48001440,0,0,0,0,0,0.0,vmlinux,update_dl_rq_load_avg,[Unknown],0xffffffffa7ee8170
PageHuge,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,144004320,0,0,0,0,0.0,vmlinux,PageHuge,[Unknown],0xffffffffa806c7d0
[Import thunk sched_yield],0.026148,0.0,0.0,0.0,0.0,0.0,0.0,1632048960,0,0,0,0,0,0.0,libiomp5.so,[Import thunk sched_yield],[Unknown],0x27a48
_INTERNAL_23_______src_kmp_sched_cpp_20354e55::__kmp_for_static_init<long long>,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,libiomp5.so,"void _INTERNAL_23_______src_kmp_sched_cpp_20354e55::__kmp_for_static_init<long long>(ident*, int, int, int*, long long*, long long*, traits_t<long long>::signed_t*, traits_t<long long>::signed_t, traits_t<long long>::signed_t, void*)",kmp_sched.cpp,0xb5efe
_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_release_template<kmp_flag_64>,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,libiomp5.so,void _INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_release_template<kmp_flag_64>(kmp_flag_64*),kmp_wait_release.h,0x632f1
__GI___pthread_mutex_lock,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,libpthread-2.29.so,__GI___pthread_mutex_lock,pthread_mutex_lock.c,0xb8f0
___slab_alloc,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,___slab_alloc,[Unknown],0xffffffffa8081de0
__blk_mq_run_hw_queue,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,__blk_mq_run_hw_queue,[Unknown],0xffffffffa82b47a0
__check_block_validity.constprop.84,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,__check_block_validity.constprop.84,[Unknown],0xffffffffa8176fb0
__dec_node_page_state,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,__dec_node_page_state,[Unknown],0xffffffffa802fb70
__disk_get_part,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,__disk_get_part,[Unknown],0xffffffffa82beff0
__gnu_cxx::new_allocator<double>::deallocate,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,144004320,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long)",new_allocator.h,0x433457
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,384011520,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x451f13
__kmp_invoke_microtask,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,libiomp5.so,__kmp_invoke_microtask,[Unknown],0xe7e40
__kmp_join_barrier,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,libiomp5.so,__kmp_join_barrier(int),kmp_barrier.cpp,0x6ae40
__kmpc_for_static_fini,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,libiomp5.so,__kmpc_for_static_fini,kmp_csupport.cpp,0x6ece0
__kmpc_reduce_nowait,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,libiomp5.so,__kmpc_reduce_nowait,kmp_csupport.cpp,0x700b0
__raw_spin_unlock,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,__raw_spin_unlock,[Unknown],0xffffffffa80434d0
__remove_hrtimer,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,48001440,0,0,0,0,7.000000,vmlinux,__remove_hrtimer,[Unknown],0xffffffffa7f22f70
__sbitmap_get_word,0.026148,0.0,0.0,0.0,100.0,0.0,0.0,0,48001440,0,0,0,0,0.0,vmlinux,__sbitmap_get_word,[Unknown],0xffffffffa831a100
__sbitmap_queue_get,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,__sbitmap_queue_get,[Unknown],0xffffffffa831aee0
__switch_to_asm,0.026148,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,__switch_to_asm,[Unknown],0xffffffffa8a00170
__update_idle_core,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,__update_idle_core,[Unknown],0xffffffffa7ed8c60
_vm_normal_page,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,_vm_normal_page,[Unknown],0xffffffffa80452b0
ata_scsi_rw_xlat,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,ata_scsi_rw_xlat,[Unknown],0xffffffffa854c160
bio_phys_segments,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,bio_phys_segments,[Unknown],0xffffffffa82a5180
blk_add_timer,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,blk_add_timer,[Unknown],0xffffffffa82b3220
blk_flush_plug_list,0.026148,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,blk_flush_plug_list,[Unknown],0xffffffffa82ac560
blk_mq_dispatch_rq_list,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,blk_mq_dispatch_rq_list,[Unknown],0xffffffffa82b6920
blk_mq_do_dispatch_sched,0.026148,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,blk_mq_do_dispatch_sched,[Unknown],0xffffffffa82bb780
blk_mq_run_hw_queue,0.026148,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,blk_mq_run_hw_queue,[Unknown],0xffffffffa82b5aa0
blk_mq_sched_dispatch_requests,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,blk_mq_sched_dispatch_requests,[Unknown],0xffffffffa82bbe10
blk_mq_sched_insert_requests,0.026148,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,blk_mq_sched_insert_requests,[Unknown],0xffffffffa82bc1f0
blk_mq_start_request,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,96002880,0,0,0,0,0.0,vmlinux,blk_mq_start_request,[Unknown],0xffffffffa82b4630
blk_queue_bounce,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,blk_queue_bounce,[Unknown],0xffffffffa82cb190
blk_queue_enter,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,blk_queue_enter,[Unknown],0xffffffffa82ab050
call_function_interrupt,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,call_function_interrupt,[Unknown],0xffffffffa8a01b20
cpu_load_update_active,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,cpu_load_update_active,[Unknown],0xffffffffa7ed8bd0
cpumask_next_wrap,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,cpumask_next_wrap,[Unknown],0xffffffffa8829e80
deactivate_task,0.026148,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,deactivate_task,[Unknown],0xffffffffa7ec7f00
default_send_IPI_single_phys,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,default_send_IPI_single_phys,[Unknown],0xffffffffa7e63fe0
disk_map_sector_rcu,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,disk_map_sector_rcu,[Unknown],0xffffffffa82bd680
dma_direct_map_sg,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,dma_direct_map_sg,[Unknown],0xffffffffa7f1a360
dma_direct_sync_single_for_cpu,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,dma_direct_sync_single_for_cpu,[Unknown],0xffffffffa7f19fa0
enqueue_entity,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,enqueue_entity,[Unknown],0xffffffffa7ed4010
enqueue_task_fair,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,enqueue_task_fair,[Unknown],0xffffffffa7ed55c0
error_exit,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,error_exit,[Unknown],0xffffffffa8a01310
ext4_readpages,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,ext4_readpages,[Unknown],0xffffffffa81763d0
find_next_bit,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,find_next_bit,[Unknown],0xffffffffa82ec360
free_unref_page_prepare.part.74,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,free_unref_page_prepare.part.74,[Unknown],0xffffffffa800c930
func@0x404560,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,96002880,0,0,0,0,0,0.0,driverForGraphClustering,func@0x404560,[Unknown],0x404560
func@0x96760,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,96002880,0,0,0,0,0,0.0,libstdc++.so.6.0.26,func@0x96760,[Unknown],0x96760
func@0x97150,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,48001440,0,0,0,0,0,16.000000,libstdc++.so.6.0.26,func@0x97150,[Unknown],0x97150
func@0x97e70,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,func@0x97e70,[Unknown],0x97e70
func@0x98290,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,144004320,0,0,0,0,0,0.0,libstdc++.so.6.0.26,func@0x98290,[Unknown],0x98290
generic_make_request,0.026148,,0.0,0.0,0.0,0.0,0.0,48001440,0,0,0,0,0,0.0,vmlinux,generic_make_request,[Unknown],0xffffffffa82ab270
get_random_u32,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,get_random_u32,[Unknown],0xffffffffa84749e0
init_timer_key,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,init_timer_key,[Unknown],0xffffffffa7f20b40
inode_congested,0.026148,,0.0,0.0,0.0,0.0,0.0,48001440,0,0,0,0,0,0.0,vmlinux,inode_congested,[Unknown],0xffffffffa80e63e0
ledtrig_disk_activity,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,ledtrig_disk_activity,[Unknown],0xffffffffa86817d0
llist_add_batch,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,llist_add_batch,[Unknown],0xffffffffa82ec440
lru_cache_add,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,lru_cache_add,[Unknown],0xffffffffa801af50
mem_cgroup_uncharge_list,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,mem_cgroup_uncharge_list,[Unknown],0xffffffffa80a2210
mempool_alloc_slab,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,mempool_alloc_slab,[Unknown],0xffffffffa80086b0
native_flush_tlb_one_user,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,native_flush_tlb_one_user,[Unknown],0xffffffffa7e73e10
native_load_tls,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,48001440,0,0,0,0,0.0,vmlinux,native_load_tls,[Unknown],0xffffffffa7e73b10
notifier_call_chain,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,notifier_call_chain,[Unknown],0xffffffffa7ebdd80
pci_read,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,pci_read,[Unknown],0xffffffffa869ece0
pick_next_task_idle,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,pick_next_task_idle,[Unknown],0xffffffffa7ecd7e0
pmd_pfn,0.026148,100.0,0.0,0.0,0.0,0.0,100.0,96002880,0,0,0,0,0,0.0,vmlinux,pmd_pfn,[Unknown],0xffffffffa80434e0
policy_node,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7.000000,vmlinux,policy_node,[Unknown],0xffffffffa8074070
prepare_exit_to_usermode,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,192005760,0,0,0,0,0,0.0,vmlinux,prepare_exit_to_usermode,[Unknown],0xffffffffa7e040f0
profile_tick,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,48001440,0,0,0,0,0,0.0,vmlinux,profile_tick,[Unknown],0xffffffffa7f1d4e0
put_prev_task_fair,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,put_prev_task_fair,[Unknown],0xffffffffa7ed3fd0
rb_erase_cached,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,48001440,0,0,0,0,0,0.0,vmlinux,rb_erase_cached,[Unknown],0xffffffffa8831320
rcu_irq_exit,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,rcu_irq_exit,[Unknown],0xffffffffa7f147b0
rcu_segcblist_pend_cbs,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,rcu_segcblist_pend_cbs,[Unknown],0xffffffffa7f16180
restore_regs_and_return_to_kernel,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,restore_regs_and_return_to_kernel,[Unknown],0xffffffffa8a009fb
ret_from_intr,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,ret_from_intr,[Unknown],0xffffffffa8a0094f
ring_buffer_record_is_on,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,ring_buffer_record_is_on,[Unknown],0xffffffffa7f8bd50
sbitmap_any_bit_set,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,sbitmap_any_bit_set,[Unknown],0xffffffffa831a060
sbitmap_get,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,48001440,0,0,0,0,0.0,vmlinux,sbitmap_get,[Unknown],0xffffffffa831ad80
scsi_init_command,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,scsi_init_command,[Unknown],0xffffffffa85290d0
scsi_req_init,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,scsi_req_init,[Unknown],0xffffffffa82cba30
select_idle_sibling,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,select_idle_sibling,[Unknown],0xffffffffa7ecf260
select_task_rq_fair,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,select_task_rq_fair,[Unknown],0xffffffffa7ecf640
sg_next,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,48001440,0,0,0,0,0,0.0,vmlinux,sg_next,[Unknown],0xffffffffa82e56f0
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_end",0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_end(void)",stl_tree.h,0x41fdb5
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_unique_pos",0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_unique_pos(long const&)",stl_tree.h,0x41ffbd
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_left",0.026148,0.0,0.0,,0.0,,0.0,48001440,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_left(std::_Rb_tree_node_base*)",stl_tree.h,0x41fa0a
std::__basic_file<char>::is_open,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,std::__basic_file<char>::is_open(void) const,[Unknown],0xc6a80
std::__basic_file<char>::xsgetn,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,144004320,0,0,0,0,0.0,libstdc++.so.6.0.26,"std::__basic_file<char>::xsgetn(char*, long)",[Unknown],0xc6c60
std::atomic_bool::store,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,libiomp5.so,"std::atomic_bool::store(bool, std::memory_order)",atomicint.h,0x624fa
"std::codecvt<char, char, __mbstate_t>::do_always_noconv",0.026148,0.0,0.0,0.0,0.0,0.0,0.0,96002880,0,0,0,0,0,0.0,libstdc++.so.6.0.26,"std::codecvt<char, char, __mbstate_t>::do_always_noconv(void) const",[Unknown],0xb2ee0
"std::vector<double, std::allocator<double>>::operator[]",0.026148,-0.0,0.0,,0.0,,0.0,960028800,0,0,0,0,0,7.000000,driverForGraphClustering,"std::vector<double, std::allocator<double>>::operator[](unsigned long)",stl_vector.h,0x43f691
"std::vector<double, std::allocator<double>>::vector",0.026148,0.0,0.0,0.0,0.0,0.0,0.0,336010080,0,0,0,0,0,9.666667,driverForGraphClustering,"std::vector<double, std::allocator<double>>::vector(void)",stl_vector.h,0x423190
strncpy,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,strncpy,[Unknown],0xffffffffa88344c0
submit_bio,0.026148,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,submit_bio,[Unknown],0xffffffffa82ab670
switch_mm_irqs_off,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,48001440,0,0,0,0,0,0.0,vmlinux,switch_mm_irqs_off,[Unknown],0xffffffffa7e83b40
tick_do_update_jiffies64.part.16,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,tick_do_update_jiffies64.part.16,[Unknown],0xffffffffa7f34750
timerqueue_add,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,48001440,0,0,0,0,0.0,vmlinux,timerqueue_add,[Unknown],0xffffffffa8834f90
timespec64_trunc,0.026148,-0.0,0.0,0.0,0.0,0.0,0.0,96002880,0,0,0,0,0,0.0,vmlinux,timespec64_trunc,[Unknown],0xffffffffa80d4e60
tracing_record_taskinfo_sched_switch,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,48001440,0,0,0,0,0.0,vmlinux,tracing_record_taskinfo_sched_switch,[Unknown],0xffffffffa7f91d50
try_to_wake_up,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,try_to_wake_up,[Unknown],0xffffffffa7ec8e70
uncharge_page,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,48001440,0,0,0,0,0.0,vmlinux,uncharge_page,[Unknown],0xffffffffa809e6c0
update_group_capacity,0.026148,0.0,0.0,0.0,0.0,100.0,0.0,0,0,0,0,0,0,0.0,vmlinux,update_group_capacity,[Unknown],0xffffffffa7ed8d00
update_io_ticks,0.026148,0.0,0.0,,0.0,,0.0,0,0,0,0,0,0,0.0,vmlinux,update_io_ticks,[Unknown],0xffffffffa82a6330
update_rt_rq_load_avg,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,48001440,0,0,0,0,0,0.0,vmlinux,update_rt_rq_load_avg,[Unknown],0xffffffffa7ee7f00
wbt_issue,0.026148,,0.0,0.0,0.0,0.0,0.0,0,48001440,0,0,0,0,0.0,vmlinux,wbt_issue,[Unknown],0xffffffffa82da550
wbt_track,0.026148,100.0,,0.0,0.0,0.0,0.0,48001440,0,0,0,0,0,0.0,vmlinux,wbt_track,[Unknown],0xffffffffa82da4e0
wq_worker_waking_up,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,48001440,0,0,0,0,0,0.0,vmlinux,wq_worker_waking_up,[Unknown],0xffffffffa7eb72f0
xas_alloc,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,xas_alloc,[Unknown],0xffffffffa8839920
xas_nomem,0.026148,0.0,0.0,0.0,0.0,0.0,0.0,96002880,0,0,0,0,0,0.0,vmlinux,xas_nomem,[Unknown],0xffffffffa883a670
[Unknown stack frame(s)],0.0,0.0,0.0,0.0,0.0,0.0,0.0,8208246240,1344040320,432030240,480033600,672047040,0,0.0,[Unknown],[Unknown stack frame(s)],[Unknown],0x0
__GI___uflow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48001440,0,0,0,0,0,0.0,libc-2.29.so,__GI___uflow,genops.c,0x90e4d
__blk_mq_delay_run_hw_queue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48001440,0,0,0,0,0,0.0,vmlinux,__blk_mq_delay_run_hw_queue,[Unknown],0xffffffffa82b4c10
__check_object_size,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48001440,0,0,0,0,0.0,vmlinux,__check_object_size,[Unknown],0xffffffffa80add80
__kmp_allocate_team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48001440,0,0,0,0,0,0.0,libiomp5.so,__kmp_allocate_team,kmp_runtime.cpp,0xad0e0
__page_set_anon_rmap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48001440,0,0,0,0,0.0,vmlinux,__page_set_anon_rmap,[Unknown],0xffffffffa8059020
__rq_qos_throttle,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,48001440,0,0,0,0,0.0,vmlinux,__rq_qos_throttle,[Unknown],0xffffffffa82ca7e0
__tlb_remove_page_size,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48001440,0,0,0,0,0,0.0,vmlinux,__tlb_remove_page_size,[Unknown],0xffffffffa8053870
__vfs_read,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288008640,0,0,0,0,0,7.000000,vmlinux,__vfs_read,[Unknown],0xffffffffa80b6790
_raw_read_lock,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,_raw_read_lock,[Unknown],0xffffffffa8850420
